symbol,statement_type,period_end,line_item,value
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Ordinary Shares Number,32252000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Share Issued,32252000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Net Debt,479131000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Total Debt,483530000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Tangible Book Value,1121261000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Invested Capital,1604791000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Working Capital,1510248000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Net Tangible Assets,1121261000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Common Stock Equity,1121261000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Total Capitalization,1545597000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Total Equity Gross Minority Interest,1121261000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Stockholders Equity,1121261000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Other Equity Interest,757941000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Retained Earnings,
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Additional Paid In Capital,
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Capital Stock,363320000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Common Stock,363320000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Total Liabilities Net Minority Interest,814401000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Total Non Current Liabilities Net Minority Interest,424336000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Other Non Current Liabilities,
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Non Current Pension And Other Postretirement Benefit Plans,
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Tradeand Other Payables Non Current,
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Non Current Deferred Taxes Liabilities,
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Long Term Debt And Capital Lease Obligation,424336000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Long Term Debt,424336000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Current Liabilities,390065000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Other Current Liabilities,180156000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Current Deferred Taxes Liabilities,
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Current Debt And Capital Lease Obligation,59194000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Current Debt,59194000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Current Provisions,96429000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Payables,55000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Other Payable,
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Total Tax Payable,
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Accounts Payable,55000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Total Assets,1935662000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Total Non Current Assets,35350000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Other Non Current Assets,
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Non Current Prepaid Assets,
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Non Current Deferred Taxes Assets,
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Investmentin Financial Assets,8287000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Held To Maturity Securities,
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Available For Sale Securities,
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Goodwill And Other Intangible Assets,
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Net PPE,25775000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Accumulated Depreciation,
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Gross PPE,25775000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Construction In Progress,
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Other Properties,25775000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Machinery Furniture Equipment,
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Buildings And Improvements,
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Land And Improvements,
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Properties,
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Current Assets,1900313000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Other Current Assets,
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Current Deferred Taxes Assets,152594000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Prepaid Assets,790617000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Inventory,
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Finished Goods,
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Work In Process,
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Other Receivables,952703000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Taxes Receivable,
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Accounts Receivable,0.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Cash Cash Equivalents And Short Term Investments,4399000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Other Short Term Investments,
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Cash And Cash Equivalents,4399000.0
PRUDMOULI.NS,balance_sheet,2025-03-31 00:00:00,Cash Financial,
PRUDMOULI.NS,balance_sheet,2024-03-31 00:00:00,Ordinary Shares Number,32252000.0
PRUDMOULI.NS,balance_sheet,2024-03-31 00:00:00,Share Issued,32252000.0
PRUDMOULI.NS,balance_sheet,2024-03-31 00:00:00,Net Debt,244769730.0
PRUDMOULI.NS,balance_sheet,2024-03-31 00:00:00,Total Debt,303509730.0
PRUDMOULI.NS,balance_sheet,2024-03-31 00:00:00,Tangible Book Value,1063854090.0
PRUDMOULI.NS,balance_sheet,2024-03-31 00:00:00,Invested Capital,1367363820.0
PRUDMOULI.NS,balance_sheet,2024-03-31 00:00:00,Working Capital,1278220000.0
PRUDMOULI.NS,balance_sheet,2024-03-31 00:00:00,Net Tangible Assets,1063854090.0
PRUDMOULI.NS,balance_sheet,2024-03-31 00:00:00,Common Stock Equity,1063854090.0
PRUDMOULI.NS,balance_sheet,2024-03-31 00:00:00,Total Capitalization,1304081090.0
PRUDMOULI.NS,balance_sheet,2024-03-31 00:00:00,Total Equity Gross Minority Interest,1063854090.0
PRUDMOULI.NS,balance_sheet,2024-03-31 00:00:00,Stockholders Equity,1063854090.0
PRUDMOULI.NS,balance_sheet,2024-03-31 00:00:00,Other Equity Interest,700534000.0
PRUDMOULI.NS,balance_sheet,2024-03-31 00:00:00,Retained Earnings,525252090.0
PRUDMOULI.NS,balance_sheet,2024-03-31 00:00:00,Additional Paid In Capital,165000000.0
PRUDMOULI.NS,balance_sheet,2024-03-31 00:00:00,Capital Stock,363320000.0
