symbol,statement_type,period_end,line_item,value
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Ordinary Shares Number,279710151.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Share Issued,279710151.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Net Debt,8097306000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Total Debt,9052468000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Tangible Book Value,14176100000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Invested Capital,24406753000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Working Capital,7692231000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Net Tangible Assets,14176100000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Capital Lease Obligations,74270000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Common Stock Equity,15428555000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Preferred Stock Equity,
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Total Capitalization,16365547000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Total Equity Gross Minority Interest,15629224000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Minority Interest,200669000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Stockholders Equity,15428555000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Other Equity Interest,14869135000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Retained Earnings,
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Additional Paid In Capital,
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Capital Stock,559420000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Common Stock,559420000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Preferred Stock,
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Total Liabilities Net Minority Interest,19717372000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Total Non Current Liabilities Net Minority Interest,1198673000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Non Current Pension And Other Postretirement Benefit Plans,
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Long Term Debt And Capital Lease Obligation,984365000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Long Term Capital Lease Obligation,47373000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Long Term Debt,936992000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Long Term Provisions,214308000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Current Liabilities,18518699000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Other Current Liabilities,2639374000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Current Debt And Capital Lease Obligation,8068103000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Current Capital Lease Obligation,26897000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Current Debt,8041206000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Pensionand Other Post Retirement Benefit Plans Current,
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Current Provisions,135127000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Payables,6182660000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Other Payable,
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Total Tax Payable,113598000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Accounts Payable,6069062000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Total Assets,35346596000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Total Non Current Assets,9135666000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Other Non Current Assets,460147000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Non Current Prepaid Assets,
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Non Current Deferred Taxes Assets,120224000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Investmentin Financial Assets,633433000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Available For Sale Securities,633433000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Financial Assets Designatedas Fair Value Through Profitor Loss Total,
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Long Term Equity Investment,
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Investmentsin Joint Venturesat Cost,
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Goodwill And Other Intangible Assets,1252455000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Other Intangible Assets,1080770000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Goodwill,171685000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Net PPE,6435846000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Accumulated Depreciation,
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Gross PPE,6435846000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Construction In Progress,190907000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Other Properties,6244939000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Machinery Furniture Equipment,
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Buildings And Improvements,
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Land And Improvements,
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Properties,
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Current Assets,26210930000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Other Current Assets,1452048000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Assets Held For Sale Current,
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Current Deferred Assets,
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Restricted Cash,
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Prepaid Assets,
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Inventory,5732941000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Finished Goods,
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Work In Process,
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Raw Materials,
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Other Receivables,7382000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Accounts Receivable,17468362000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Allowance For Doubtful Accounts Receivable,
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Gross Accounts Receivable,
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Cash Cash Equivalents And Short Term Investments,1550197000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Other Short Term Investments,669305000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Cash And Cash Equivalents,880892000.0
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Cash Equivalents,
ABDL.NS,balance_sheet,2025-03-31 00:00:00,Cash Financial,
ABDL.NS,balance_sheet,2023-03-31 00:00:00,Ordinary Shares Number,279710151.0
ABDL.NS,balance_sheet,2023-03-31 00:00:00,Share Issued,279710151.0
ABDL.NS,balance_sheet,2023-03-31 00:00:00,Net Debt,7487020000.0
