symbol,statement_type,period_end,line_item,value
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Ordinary Shares Number,14640457.0
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Share Issued,14640457.0
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Net Debt,161260000.0
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Total Debt,169464000.0
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Tangible Book Value,-193135000.0
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Invested Capital,-30689000.0
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Working Capital,-130693000.0
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Net Tangible Assets,-193135000.0
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Capital Lease Obligations,7018000.0
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Common Stock Equity,-193135000.0
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Total Capitalization,-85878000.0
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Total Equity Gross Minority Interest,-193135000.0
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Minority Interest,0.0
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Stockholders Equity,-193135000.0
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Other Equity Interest,-339540000.0
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Retained Earnings,
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Additional Paid In Capital,
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Capital Stock,146405000.0
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Common Stock,146405000.0
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Total Liabilities Net Minority Interest,272202000.0
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Total Non Current Liabilities Net Minority Interest,112536000.0
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Preferred Securities Outside Stock Equity,
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Long Term Debt And Capital Lease Obligation,112536000.0
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Long Term Capital Lease Obligation,5279000.0
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Long Term Debt,107257000.0
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Current Liabilities,159666000.0
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Other Current Liabilities,982000.0
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Current Debt And Capital Lease Obligation,56928000.0
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Current Capital Lease Obligation,1739000.0
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Current Debt,55189000.0
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Current Provisions,50073000.0
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Payables,2643000.0
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Other Payable,
BLUECOAST.NS,balance_sheet,2025-03-31 00:00:00,Dividends Payable,
