symbol,statement_type,period_end,line_item,value
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Treasury Shares Number,376908.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Ordinary Shares Number,121026168.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Share Issued,121403076.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Net Debt,7856840000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Total Debt,11195410000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Tangible Book Value,4150770000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Invested Capital,12815980000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Working Capital,979050000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Net Tangible Assets,4150770000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Capital Lease Obligations,2996040000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Common Stock Equity,4616610000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Total Capitalization,8846420000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Total Equity Gross Minority Interest,4616610000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Minority Interest,0.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Stockholders Equity,4616610000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Other Equity Interest,208370000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Treasury Stock,3770000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Retained Earnings,-27350000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Additional Paid In Capital,2510790000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Capital Stock,1214030000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Common Stock,1214030000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Total Liabilities Net Minority Interest,16295420000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Total Non Current Liabilities Net Minority Interest,6268690000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Other Non Current Liabilities,17690000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Non Current Pension And Other Postretirement Benefit Plans,240870000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Tradeand Other Payables Non Current,
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Non Current Deferred Revenue,17690000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Long Term Debt And Capital Lease Obligation,6010130000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Long Term Capital Lease Obligation,1780320000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Long Term Debt,4229810000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Long Term Provisions,240870000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Current Liabilities,10026730000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Other Current Liabilities,454810000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Current Debt And Capital Lease Obligation,5185280000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Current Capital Lease Obligation,1215720000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Current Debt,3969560000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Pensionand Other Post Retirement Benefit Plans Current,133700000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Current Provisions,15200000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Payables,3496090000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Other Payable,195080000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Accounts Payable,3301010000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Total Assets,20912030000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Total Non Current Assets,9906250000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Other Non Current Assets,13540000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Non Current Prepaid Assets,599470000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Non Current Deferred Taxes Assets,1035840000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Investmentin Financial Assets,80000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Available For Sale Securities,80000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Long Term Equity Investment,0.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Investmentsin Associatesat Cost,0.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Goodwill And Other Intangible Assets,465840000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Other Intangible Assets,436440000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Goodwill,29400000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Net PPE,7207730000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Accumulated Depreciation,-7485630000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Gross PPE,14693360000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Construction In Progress,426140000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Other Properties,8269920000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Machinery Furniture Equipment,3274290000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Buildings And Improvements,2669260000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Land And Improvements,53750000.0
AGSTRA.NS,balance_sheet,2024-03-31 00:00:00,Properties,0.0
