symbol,statement_type,period_end,line_item,value
VISHNUINFR.NS,income,2023-03-31 00:00:00,Diluted Average Shares,24609671.0
VISHNUINFR.NS,income,2023-03-31 00:00:00,Basic Average Shares,24609671.0
VISHNUINFR.NS,income,2023-03-31 00:00:00,Diluted EPS,7.056738
VISHNUINFR.NS,income,2023-03-31 00:00:00,Basic EPS,7.056738
VISHNUINFR.NS,income,2023-03-31 00:00:00,Diluted NI Availto Com Stockholders,173664000.0
VISHNUINFR.NS,income,2023-03-31 00:00:00,Net Income Common Stockholders,173664000.0
VISHNUINFR.NS,income,2023-03-31 00:00:00,Otherunder Preferred Stock Dividend,0.0
VISHNUINFR.NS,income,2023-03-31 00:00:00,Net Income,173664000.0
VISHNUINFR.NS,income,2023-03-31 00:00:00,Net Income Including Noncontrolling Interests,173663000.0
VISHNUINFR.NS,income,2023-03-31 00:00:00,Net Income Continuous Operations,173663000.0
VISHNUINFR.NS,income,2023-03-31 00:00:00,Tax Provision,49481000.0
VISHNUINFR.NS,income,2023-03-31 00:00:00,Pretax Income,223144000.0
VISHNUINFR.NS,income,2023-03-31 00:00:00,Other Non Operating Income Expenses,8894000.0
VISHNUINFR.NS,income,2023-03-31 00:00:00,Special Income Charges,0.0
VISHNUINFR.NS,income,2023-03-31 00:00:00,Other Special Charges,-1638000.0
VISHNUINFR.NS,income,2023-03-31 00:00:00,Write Off,2649000.0
VISHNUINFR.NS,income,2023-03-31 00:00:00,Net Non Operating Interest Income Expense,-41479000.0
VISHNUINFR.NS,income,2023-03-31 00:00:00,Total Other Finance Cost,229000.0
VISHNUINFR.NS,income,2023-03-31 00:00:00,Interest Expense Non Operating,41479000.0
VISHNUINFR.NS,income,2023-03-31 00:00:00,Interest Income Non Operating,1789000.0
VISHNUINFR.NS,income,2023-03-31 00:00:00,Operating Income,255727000.0
VISHNUINFR.NS,income,2023-03-31 00:00:00,Operating Expense,220035000.0
VISHNUINFR.NS,income,2023-03-31 00:00:00,Other Operating Expenses,121227000.0
VISHNUINFR.NS,income,2023-03-31 00:00:00,Selling General And Administration,236705000.0
VISHNUINFR.NS,income,2023-03-31 00:00:00,Selling And Marketing Expense,181285000.0
VISHNUINFR.NS,income,2023-03-31 00:00:00,General And Administrative Expense,55420000.0
VISHNUINFR.NS,income,2023-03-31 00:00:00,Rent And Landing Fees,6569000.0
VISHNUINFR.NS,income,2023-03-31 00:00:00,Gross Profit,475762000.0
