symbol,statement_type,period_end,line_item,value
FLFL.NS,income,2021-03-31 00:00:00,Diluted Average Shares,201800000.0
FLFL.NS,income,2021-03-31 00:00:00,Basic Average Shares,201800000.0
FLFL.NS,income,2021-03-31 00:00:00,Diluted EPS,-46.28
FLFL.NS,income,2021-03-31 00:00:00,Basic EPS,-46.28
FLFL.NS,income,2021-03-31 00:00:00,Diluted NI Availto Com Stockholders,-9333500000.0
FLFL.NS,income,2021-03-31 00:00:00,Net Income Common Stockholders,-9333500000.0
FLFL.NS,income,2021-03-31 00:00:00,Otherunder Preferred Stock Dividend,0.0
FLFL.NS,income,2021-03-31 00:00:00,Net Income,-9333500000.0
FLFL.NS,income,2021-03-31 00:00:00,Minority Interests,0.0
FLFL.NS,income,2021-03-31 00:00:00,Net Income Including Noncontrolling Interests,-9333500000.0
FLFL.NS,income,2021-03-31 00:00:00,Net Income Continuous Operations,-9333500000.0
FLFL.NS,income,2021-03-31 00:00:00,Tax Provision,-70100000.0
FLFL.NS,income,2021-03-31 00:00:00,Pretax Income,-9183400000.0
FLFL.NS,income,2021-03-31 00:00:00,Other Non Operating Income Expenses,80200000.0
FLFL.NS,income,2021-03-31 00:00:00,Special Income Charges,-424500000.0
FLFL.NS,income,2021-03-31 00:00:00,Other Special Charges,417100000.0
FLFL.NS,income,2021-03-31 00:00:00,Write Off,7400000.0
FLFL.NS,income,2021-03-31 00:00:00,Net Non Operating Interest Income Expense,-3238500000.0
FLFL.NS,income,2021-03-31 00:00:00,Total Other Finance Cost,543300000.0
FLFL.NS,income,2021-03-31 00:00:00,Interest Expense Non Operating,3118600000.0
FLFL.NS,income,2021-03-31 00:00:00,Interest Income Non Operating,423400000.0
FLFL.NS,income,2021-03-31 00:00:00,Operating Income,-5247400000.0
FLFL.NS,income,2021-03-31 00:00:00,Operating Expense,11583400000.0
FLFL.NS,income,2021-03-31 00:00:00,Other Operating Expenses,2582800000.0
