symbol,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
GSFC.NS,2015-01-01 00:00:00+05:30,82.28030874451031,83.44465273617791,81.73695058392934,82.70723724365234,835708,0.0,0.0
GSFC.NS,2015-01-02 00:00:00+05:30,83.05652866643364,83.98800138541785,81.96980654617931,82.24148559570312,425824,0.0,0.0
GSFC.NS,2015-01-05 00:00:00+05:30,81.5040857175039,83.0565444930754,80.8830998384112,81.23240661621094,273630,0.0,0.0
GSFC.NS,2015-01-06 00:00:00+05:30,80.65022619018652,82.12506305807305,78.20510268844826,79.6023178100586,572663,0.0,0.0
GSFC.NS,2015-01-07 00:00:00+05:30,79.1753820434931,82.04742784679539,78.86488916477307,79.99042510986328,611360,0.0,0.0
GSFC.NS,2015-01-08 00:00:00+05:30,79.95161523804965,81.34883030039389,79.87399349506595,80.18448638916016,454076,0.0,0.0
GSFC.NS,2015-01-09 00:00:00+05:30,80.72784215960034,81.85337220546185,77.89460420706713,78.94251251220703,482165,0.0,0.0
GSFC.NS,2015-01-12 00:00:00+05:30,79.17539324406744,80.88309543536963,78.98133590768492,79.79637908935547,294443,0.0,0.0
GSFC.NS,2015-01-13 00:00:00+05:30,79.99042908856578,81.85337460923017,79.29182155723694,81.11595916748047,426415,0.0,0.0
GSFC.NS,2015-01-14 00:00:00+05:30,80.10686373906077,83.28940870006852,79.79637674768809,81.9310073852539,838759,0.0,0.0
GSFC.NS,2015-01-15 00:00:00+05:30,81.93100570961946,83.17297141618903,80.18448976914858,80.5337905883789,300900,0.0,0.0
GSFC.NS,2015-01-16 00:00:00+05:30,80.45616799778918,81.1159617172777,79.56350311981784,79.8351821899414,257604,0.0,0.0
GSFC.NS,2015-01-19 00:00:00+05:30,79.33063415575201,82.28030794138243,79.33063415575201,81.54289245605469,609421,0.0,0.0
GSFC.NS,2015-01-20 00:00:00+05:30,82.28030335882981,83.05653263579991,80.30091633369231,80.57260131835938,475322,0.0,0.0
GSFC.NS,2015-01-21 00:00:00+05:30,80.80546540202306,81.42645118365493,79.02014164361023,80.41735076904297,727583,0.0,0.0
GSFC.NS,2015-01-22 00:00:00+05:30,81.11596215715755,92.60415820952313,80.7666613396987,90.62477111816406,7049271,0.0,0.0
GSFC.NS,2015-01-23 00:00:00+05:30,91.98317235082537,96.5629264202351,90.85764223100823,94.93284606933594,4725750,0.0,0.0
GSFC.NS,2015-01-27 00:00:00+05:30,95.98073185978946,95.98073185978946,82.12504325404612,83.48344421386719,3068060,0.0,0.0
GSFC.NS,2015-01-28 00:00:00+05:30,83.01771728525743,83.05653111726005,76.49739621564856,79.09776306152344,4625230,0.0,0.0
GSFC.NS,2015-01-29 00:00:00+05:30,79.48588509680047,79.79637801526513,77.46769001001996,78.70965576171875,1053717,0.0,0.0
GSFC.NS,2015-01-30 00:00:00+05:30,79.64110783380171,81.42643720794707,77.66172709863183,77.89459228515625,1135987,0.0,0.0
GSFC.NS,2015-02-02 00:00:00+05:30,78.01105034024457,79.13658053847861,75.79879785831142,76.1869125366211,964043,0.0,0.0
GSFC.NS,2015-02-03 00:00:00+05:30,77.04075650966632,78.39915775794759,76.07046990375113,76.963134765625,596385,0.0,0.0
GSFC.NS,2015-02-04 00:00:00+05:30,77.622926711024,78.16628482913744,75.33305274191252,75.56591796875,545902,0.0,0.0
GSFC.NS,2015-02-05 00:00:00+05:30,75.99286141774894,76.22572669049958,73.78060875473516,74.32396697998047,590984,0.0,0.0
GSFC.NS,2015-02-06 00:00:00+05:30,74.36276083401587,75.06136238667118,72.03407319940776,72.42218780517578,619408,0.0,0.0
GSFC.NS,2015-02-09 00:00:00+05:30,72.30575755031734,72.49981486745605,69.86063416993765,71.18022155761719,709248,0.0,0.0
GSFC.NS,2015-02-10 00:00:00+05:30,71.02497435010169,73.35366203371159,69.58895146297407,70.44280242919922,620492,0.0,0.0
GSFC.NS,2015-02-11 00:00:00+05:30,70.86972942748176,73.47009610336073,69.70538560943217,72.88792419433594,944039,0.0,0.0
GSFC.NS,2015-02-12 00:00:00+05:30,73.58654250708074,76.61383214212766,72.46100643057375,72.84912109375,2585999,0.0,0.0
GSFC.NS,2015-02-13 00:00:00+05:30,73.31485323029652,74.05227460062979,72.0340796542219,72.2669448852539,778610,0.0,0.0
GSFC.NS,2015-02-16 00:00:00+05:30,72.57744065253833,73.27604821758293,70.67568120751214,70.9085464477539,630138,0.0,0.0
GSFC.NS,2015-02-18 00:00:00+05:30,71.52952698555451,74.63444400350883,70.79210564049482,73.54772186279297,1690761,0.0,0.0
GSFC.NS,2015-02-19 00:00:00+05:30,74.20750363963788,76.07045473597086,72.96553821613531,73.89701080322266,1004192,0.0,0.0
GSFC.NS,2015-02-20 00:00:00+05:30,73.85822046883514,73.85822046883514,71.56834043746272,71.76239776611328,704409,0.0,0.0
GSFC.NS,2015-02-23 00:00:00+05:30,72.30576504161307,72.96555880381129,70.48162725594977,70.7921142578125,518893,0.0,0.0
GSFC.NS,2015-02-24 00:00:00+05:30,71.18021637456786,73.35366053712399,70.20992985952654,72.88792419433594,949598,0.0,0.0
GSFC.NS,2015-02-25 00:00:00+05:30,73.74178257394344,74.8285047647282,72.61625247194179,72.9655532836914,1239548,0.0,0.0
GSFC.NS,2015-02-26 00:00:00+05:30,73.3148419951963,73.3148419951963,71.18021179931314,71.91763305664062,615350,0.0,0.0
GSFC.NS,2015-02-27 00:00:00+05:30,72.57743044922381,73.19841618021974,71.72357951072354,72.6550521850586,438012,0.0,0.0
GSFC.NS,2015-03-02 00:00:00+05:30,72.65506587978861,72.65506587978861,70.01588490883579,70.7921142578125,826275,0.0,0.0
GSFC.NS,2015-03-03 00:00:00+05:30,70.32636803558324,72.07288382747103,70.32636803558324,71.06378936767578,485331,0.0,0.0
GSFC.NS,2015-03-04 00:00:00+05:30,71.49071471185866,71.95645109026907,69.23964864035575,70.17112731933594,637997,0.0,0.0
GSFC.NS,2015-03-05 00:00:00+05:30,70.13230755435448,70.44280042108304,67.10501246752906,67.64837646484375,759325,0.0,0.0
GSFC.NS,2015-03-09 00:00:00+05:30,67.37669737697423,67.92005545172448,66.17353974010871,67.1826400756836,490521,0.0,0.0
GSFC.NS,2015-03-10 00:00:00+05:30,67.687185648597,70.55923731731214,66.83333469060669,69.20083618164062,715847,0.0,0.0
GSFC.NS,2015-03-11 00:00:00+05:30,69.86063298630502,70.7921057239254,69.35608278586098,69.62776184082031,730227,0.0,0.0
GSFC.NS,2015-03-12 00:00:00+05:30,70.05469885355122,70.28757002746855,69.0844121658289,69.39490509033203,1020953,0.0,0.0
GSFC.NS,2015-03-13 00:00:00+05:30,70.52043491497054,72.03408569329494,69.55014823225999,70.40399932861328,869559,0.0,0.0
GSFC.NS,2015-03-16 00:00:00+05:30,70.6756866271784,70.98617363797666,66.7945397705988,67.41551971435547,839734,0.0,0.0
GSFC.NS,2015-03-17 00:00:00+05:30,68.0365016184203,68.46342419448774,66.36760738284089,66.75572204589844,965475,0.0,0.0
GSFC.NS,2015-03-18 00:00:00+05:30,67.02740027663722,67.14383585851166,65.59137722594492,66.5228500366211,652262,0.0,0.0
GSFC.NS,2015-03-19 00:00:00+05:30,67.26026973122205,69.47252204198173,66.75571950402714,67.57076263427734,662397,0.0,0.0
GSFC.NS,2015-03-20 00:00:00+05:30,67.5319557458801,67.5319557458801,60.50707752069173,61.98191452026367,1724001,0.0,0.0
GSFC.NS,2015-03-23 00:00:00+05:30,62.91339422153729,63.65080977074894,62.486465689576704,62.87458038330078,926043,0.0,0.0
GSFC.NS,2015-03-24 00:00:00+05:30,62.21478944505458,63.02982678600223,58.29482848958846,60.00253677368164,1737836,0.0,0.0
GSFC.NS,2015-03-25 00:00:00+05:30,60.73994457114555,62.098345887433155,60.15777257845087,61.39973831176758,571247,0.0,0.0
GSFC.NS,2015-03-26 00:00:00+05:30,60.934006680859305,63.18507308025303,59.61441909612516,61.36093521118164,870062,0.0,0.0
GSFC.NS,2015-03-27 00:00:00+05:30,61.71023606532885,62.09835075756362,60.584705826712096,61.36093521118164,607262,0.0,0.0
GSFC.NS,2015-03-30 00:00:00+05:30,61.477362773217514,65.35850956249034,61.477362773217514,64.54347229003906,806822,0.0,0.0
GSFC.NS,2015-03-31 00:00:00+05:30,64.73753698072647,65.35851698422906,63.26269984889675,64.62110137939453,536529,0.0,0.0
GSFC.NS,2015-04-01 00:00:00+05:30,66.05711783172534,67.29908363232094,65.97949607959312,66.63928985595703,689616,0.0,0.0
GSFC.NS,2015-04-06 00:00:00+05:30,66.7557324702786,67.26028279547447,65.04803005501948,65.4749526977539,177302,0.0,0.0
GSFC.NS,2015-04-07 00:00:00+05:30,65.94067259052176,70.71448367489734,64.81514254395155,69.2396469116211,1351671,0.0,0.0
GSFC.NS,2015-04-08 00:00:00+05:30,69.5889599705483,69.5889599705483,66.56166442732267,66.83334350585938,462011,0.0,0.0
GSFC.NS,2015-04-09 00:00:00+05:30,67.06620335482003,67.76481081185999,66.36759589778008,67.02738952636719,557023,0.0,0.0
GSFC.NS,2015-04-10 00:00:00+05:30,66.91096554225754,67.5707652071832,66.32879354767122,66.75572204589844,516566,0.0,0.0
GSFC.NS,2015-04-13 00:00:00+05:30,66.94978361833084,68.11412768125834,65.78543955540334,66.87216186523438,523538,0.0,0.0
GSFC.NS,2015-04-15 00:00:00+05:30,67.14382900365202,67.64837919215752,66.01829897881281,66.28997802734375,423857,0.0,0.0
GSFC.NS,2015-04-16 00:00:00+05:30,65.97948483705042,66.52284293155074,65.28087734257926,65.90186309814453,270336,0.0,0.0
GSFC.NS,2015-04-17 00:00:00+05:30,65.97947545798428,66.05709718585615,63.84484536963773,64.42701721191406,312330,0.0,0.0
GSFC.NS,2015-04-20 00:00:00+05:30,64.6987070613948,64.6987070613948,62.48645487449363,62.71932601928711,255434,0.0,0.0
GSFC.NS,2015-04-21 00:00:00+05:30,63.068632384164275,63.068632384164275,61.39973815818213,61.671417236328125,223786,0.0,0.0
GSFC.NS,2015-04-22 00:00:00+05:30,61.710228534959114,63.417930603540725,60.77875575612542,62.48645782470703,343417,0.0,0.0
GSFC.NS,2015-04-23 00:00:00+05:30,63.107446650081485,63.223876311396495,61.166873332700874,61.7878532409668,328627,0.0,0.0
GSFC.NS,2015-04-24 00:00:00+05:30,61.86546114124313,61.98189669865494,59.18747293156363,59.536773681640625,241458,0.0,0.0
GSFC.NS,2015-04-27 00:00:00+05:30,59.653217296913404,60.89518292536577,57.635022410408396,59.18748092651367,319113,0.0,0.0
GSFC.NS,2015-04-28 00:00:00+05:30,59.14867105636732,59.42035605260988,58.256012087546274,58.91580581665039,203390,0.0,0.0
GSFC.NS,2015-04-29 00:00:00+05:30,59.10985120067524,61.16685964108914,58.411243778362795,59.536773681640625,269438,0.0,0.0
GSFC.NS,2015-04-30 00:00:00+05:30,59.9637033562956,60.27419620859163,59.07103862675398,59.420345306396484,230094,0.0,0.0
GSFC.NS,2015-05-04 00:00:00+05:30,59.886085434733374,60.93399369602948,59.45915699538806,60.62350082397461,124104,0.0,0.0
GSFC.NS,2015-05-05 00:00:00+05:30,60.73994362434616,61.3221156079661,59.847278731697,60.04133605957031,127301,0.0,0.0
GSFC.NS,2015-05-06 00:00:00+05:30,59.80845753916827,60.39062939351907,58.1007498797776,58.37242889404297,204282,0.0,0.0
