symbol,statement_type,period_end,line_item,value
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Ordinary Shares Number,3108300.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Share Issued,3108300.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Net Debt,
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Total Debt,0.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Tangible Book Value,219216000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Invested Capital,219216000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Working Capital,55482000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Net Tangible Assets,219216000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Common Stock Equity,219216000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Total Capitalization,219216000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Total Equity Gross Minority Interest,219216000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Minority Interest,0.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Stockholders Equity,219216000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Other Equity Interest,188133000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Retained Earnings,
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Additional Paid In Capital,
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Capital Stock,31083000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Common Stock,31083000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Total Liabilities Net Minority Interest,2326000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Total Non Current Liabilities Net Minority Interest,191000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Other Non Current Liabilities,
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Tradeand Other Payables Non Current,191000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Non Current Deferred Revenue,0.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Non Current Deferred Taxes Liabilities,0.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Long Term Debt And Capital Lease Obligation,0.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Long Term Debt,0.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Current Liabilities,2135000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Other Current Liabilities,79000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Current Debt And Capital Lease Obligation,0.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Current Debt,0.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Pensionand Other Post Retirement Benefit Plans Current,
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Current Provisions,1442000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Payables,614000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Other Payable,
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Total Tax Payable,0.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Accounts Payable,614000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Total Assets,221542000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Total Non Current Assets,163925000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Other Non Current Assets,
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Non Current Prepaid Assets,
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Non Current Deferred Taxes Assets,20685000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Investmentin Financial Assets,127506000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Available For Sale Securities,127506000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Financial Assets Designatedas Fair Value Through Profitor Loss Total,
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Long Term Equity Investment,0.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Investmentsin Associatesat Cost,
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Investment Properties,1622000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Goodwill And Other Intangible Assets,0.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Goodwill,0.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Net PPE,3274000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Accumulated Depreciation,
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Gross PPE,3274000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Construction In Progress,0.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Other Properties,3274000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Machinery Furniture Equipment,
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Current Assets,57617000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Other Current Assets,2971000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Assets Held For Sale Current,0.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Current Deferred Assets,
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Prepaid Assets,
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Inventory,0.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Finished Goods,
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Other Receivables,41224000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Taxes Receivable,285000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Accounts Receivable,12097000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Cash Cash Equivalents And Short Term Investments,1040000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Other Short Term Investments,
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Cash And Cash Equivalents,1040000.0
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Cash Equivalents,
ARENTERP.NS,balance_sheet,2025-03-31 00:00:00,Cash Financial,
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Ordinary Shares Number,3108300.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Share Issued,3108300.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Net Debt,3867360.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Total Debt,5000000.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Tangible Book Value,214438640.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Invested Capital,219438640.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Working Capital,64335240.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Net Tangible Assets,214438640.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Common Stock Equity,214438640.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Total Capitalization,214438640.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Total Equity Gross Minority Interest,214438640.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Minority Interest,0.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Stockholders Equity,214438640.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Other Equity Interest,183356000.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Retained Earnings,105430170.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Additional Paid In Capital,50166000.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Capital Stock,31083000.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Common Stock,31083000.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Total Liabilities Net Minority Interest,7851070.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Total Non Current Liabilities Net Minority Interest,305120.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Other Non Current Liabilities,
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Tradeand Other Payables Non Current,305120.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Non Current Deferred Revenue,0.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Non Current Deferred Taxes Liabilities,0.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Long Term Debt And Capital Lease Obligation,0.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Long Term Debt,0.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Current Liabilities,7545950.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Other Current Liabilities,745840.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Current Debt And Capital Lease Obligation,5000000.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Current Debt,5000000.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Pensionand Other Post Retirement Benefit Plans Current,1379890.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Current Provisions,1380000.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Payables,420220.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Other Payable,111040.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Total Tax Payable,0.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Accounts Payable,309180.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Total Assets,222289710.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Total Non Current Assets,150408520.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Other Non Current Assets,
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Non Current Prepaid Assets,0.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Non Current Deferred Taxes Assets,20044210.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Investmentin Financial Assets,108008520.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Available For Sale Securities,86088950.0
ARENTERP.NS,balance_sheet,2024-03-31 00:00:00,Financial Assets Designatedas Fair Value Through Profitor Loss Total,21919570.0
