symbol,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
SRIVASAVI.NS,2023-04-05 00:00:00+05:30,43.5,44.0,42.29999923706055,43.0,84000,0.0,0.0,0.0
SRIVASAVI.NS,2023-04-06 00:00:00+05:30,45.29999923706055,51.599998474121094,44.099998474121094,51.599998474121094,420000,0.0,0.0,0.0
SRIVASAVI.NS,2023-04-10 00:00:00+05:30,55.0,56.75,52.5,56.75,267000,0.0,0.0,0.0
SRIVASAVI.NS,2023-04-11 00:00:00+05:30,62.400001525878906,62.400001525878906,60.54999923706055,62.400001525878906,333000,0.0,0.0,0.0
SRIVASAVI.NS,2023-04-12 00:00:00+05:30,68.0,68.5999984741211,66.05000305175781,68.55000305175781,717000,0.0,0.0,0.0
SRIVASAVI.NS,2023-04-13 00:00:00+05:30,69.5,71.94999694824219,65.1500015258789,71.94999694824219,678000,0.0,0.0,0.0
SRIVASAVI.NS,2023-04-17 00:00:00+05:30,75.5,75.5,69.5999984741211,75.1500015258789,339000,0.0,0.0,0.0
SRIVASAVI.NS,2023-04-18 00:00:00+05:30,75.5,78.25,74.30000305175781,77.6500015258789,156000,0.0,0.0,0.0
SRIVASAVI.NS,2023-04-19 00:00:00+05:30,76.0,78.0999984741211,73.80000305175781,73.8499984741211,135000,0.0,0.0,0.0
SRIVASAVI.NS,2023-04-20 00:00:00+05:30,73.80000305175781,76.80000305175781,72.4000015258789,73.80000305175781,66000,0.0,0.0,0.0
SRIVASAVI.NS,2023-04-21 00:00:00+05:30,75.05000305175781,75.05000305175781,70.3499984741211,70.5999984741211,135000,0.0,0.0,0.0
SRIVASAVI.NS,2023-04-24 00:00:00+05:30,72.30000305175781,74.0999984741211,72.30000305175781,74.0999984741211,84000,0.0,0.0,0.0
SRIVASAVI.NS,2023-04-25 00:00:00+05:30,76.8499984741211,77.80000305175781,75.19999694824219,77.80000305175781,129000,0.0,0.0,0.0
SRIVASAVI.NS,2023-04-26 00:00:00+05:30,80.80000305175781,81.6500015258789,77.9000015258789,81.3499984741211,147000,0.0,0.0,0.0
SRIVASAVI.NS,2023-04-27 00:00:00+05:30,82.0,82.5,77.30000305175781,79.94999694824219,159000,0.0,0.0,0.0
SRIVASAVI.NS,2023-04-28 00:00:00+05:30,78.30000305175781,78.30000305175781,75.94999694824219,75.94999694824219,69000,0.0,0.0,0.0
SRIVASAVI.NS,2023-05-02 00:00:00+05:30,75.94999694824219,75.94999694824219,72.1500015258789,72.1500015258789,102000,0.0,0.0,0.0
SRIVASAVI.NS,2023-05-03 00:00:00+05:30,69.55000305175781,74.5,68.55000305175781,72.19999694824219,165000,0.0,0.0,0.0
SRIVASAVI.NS,2023-05-04 00:00:00+05:30,69.75,72.0999984741211,69.3499984741211,69.9000015258789,21000,0.0,0.0,0.0
SRIVASAVI.NS,2023-05-05 00:00:00+05:30,71.25,71.25,68.05000305175781,70.25,45000,0.0,0.0,0.0
SRIVASAVI.NS,2023-05-08 00:00:00+05:30,71.9000015258789,71.9000015258789,69.5,70.5999984741211,63000,0.0,0.0,0.0
SRIVASAVI.NS,2023-05-09 00:00:00+05:30,69.0,74.0999984741211,68.0,73.94999694824219,240000,0.0,0.0,0.0
SRIVASAVI.NS,2023-05-10 00:00:00+05:30,75.9000015258789,77.5999984741211,75.5999984741211,77.5999984741211,96000,0.0,0.0,0.0
SRIVASAVI.NS,2023-05-11 00:00:00+05:30,81.44999694824219,81.44999694824219,81.4000015258789,81.44999694824219,96000,0.0,0.0,0.0
SRIVASAVI.NS,2023-05-12 00:00:00+05:30,84.8499984741211,84.8499984741211,80.6500015258789,84.3499984741211,150000,0.0,0.0,0.0
SRIVASAVI.NS,2023-05-15 00:00:00+05:30,82.6500015258789,88.55000305175781,82.6500015258789,88.3499984741211,126000,0.0,0.0,0.0
SRIVASAVI.NS,2023-05-16 00:00:00+05:30,90.9000015258789,92.75,85.4000015258789,87.0,210000,0.0,0.0,0.0
SRIVASAVI.NS,2023-05-17 00:00:00+05:30,85.0,85.94999694824219,82.6500015258789,83.55000305175781,102000,0.0,0.0,0.0
SRIVASAVI.NS,2023-05-18 00:00:00+05:30,83.80000305175781,83.80000305175781,79.5999984741211,82.9000015258789,78000,0.0,0.0,0.0
SRIVASAVI.NS,2023-05-19 00:00:00+05:30,82.05000305175781,83.80000305175781,81.5,83.80000305175781,18000,0.0,0.0,0.0
SRIVASAVI.NS,2023-05-22 00:00:00+05:30,86.80000305175781,87.94999694824219,85.0,86.30000305175781,156000,0.0,0.0,0.0
SRIVASAVI.NS,2023-05-23 00:00:00+05:30,86.80000305175781,89.0,83.5999984741211,83.5999984741211,30000,0.0,0.0,0.0
SRIVASAVI.NS,2023-05-24 00:00:00+05:30,85.9000015258789,85.94999694824219,81.0,81.0,33000,0.0,0.0,0.0
SRIVASAVI.NS,2023-05-25 00:00:00+05:30,82.0999984741211,82.94999694824219,82.0999984741211,82.0999984741211,15000,0.0,0.0,0.0
SRIVASAVI.NS,2023-05-26 00:00:00+05:30,81.0999984741211,81.0999984741211,78.0,78.0,42000,0.0,0.0,0.0
SRIVASAVI.NS,2023-05-29 00:00:00+05:30,74.19999694824219,77.5,74.0999984741211,74.0999984741211,93000,0.0,0.0,0.0
SRIVASAVI.NS,2023-05-30 00:00:00+05:30,72.0,74.0999984741211,71.0,74.0999984741211,45000,0.0,0.0,0.0
SRIVASAVI.NS,2023-05-31 00:00:00+05:30,71.05000305175781,74.0,70.4000015258789,70.4000015258789,183000,0.0,0.0,0.0
SRIVASAVI.NS,2023-06-01 00:00:00+05:30,72.0,73.9000015258789,66.9000015258789,73.8499984741211,372000,0.0,0.0,0.0
SRIVASAVI.NS,2023-06-02 00:00:00+05:30,72.5,72.5,70.6500015258789,71.0999984741211,51000,0.0,0.0,0.0
SRIVASAVI.NS,2023-06-05 00:00:00+05:30,72.9000015258789,73.9000015258789,70.75,72.6500015258789,120000,0.0,0.0,0.0
SRIVASAVI.NS,2023-06-06 00:00:00+05:30,71.5,74.5999984741211,71.5,74.5999984741211,30000,0.0,0.0,0.0
SRIVASAVI.NS,2023-06-07 00:00:00+05:30,72.5,74.55000305175781,71.05000305175781,74.3499984741211,48000,0.0,0.0,0.0
SRIVASAVI.NS,2023-06-08 00:00:00+05:30,72.0,72.0,69.0,71.30000305175781,36000,0.0,0.0,0.0
SRIVASAVI.NS,2023-06-09 00:00:00+05:30,69.05000305175781,70.69999694824219,67.0,70.69999694824219,105000,0.0,0.0,0.0
SRIVASAVI.NS,2023-06-12 00:00:00+05:30,70.0,77.75,70.0,77.3499984741211,288000,0.0,0.0,0.0
SRIVASAVI.NS,2023-06-13 00:00:00+05:30,78.80000305175781,79.80000305175781,78.0,78.0,63000,0.0,0.0,0.0
SRIVASAVI.NS,2023-06-14 00:00:00+05:30,78.0,78.9000015258789,76.25,78.0,15000,0.0,0.0,0.0
SRIVASAVI.NS,2023-06-15 00:00:00+05:30,79.80000305175781,82.0,73.19999694824219,79.69999694824219,183000,0.0,0.0,0.0
SRIVASAVI.NS,2023-06-16 00:00:00+05:30,82.5,87.5,82.5,84.9000015258789,201000,0.0,0.0,0.0
SRIVASAVI.NS,2023-06-19 00:00:00+05:30,85.6500015258789,85.6500015258789,78.0999984741211,81.94999694824219,45000,0.0,0.0,0.0
SRIVASAVI.NS,2023-06-20 00:00:00+05:30,81.9000015258789,82.80000305175781,79.0,81.6500015258789,54000,0.0,0.0,0.0
SRIVASAVI.NS,2023-06-21 00:00:00+05:30,81.0,82.44999694824219,79.05000305175781,79.5,24000,0.0,0.0,0.0
SRIVASAVI.NS,2023-06-22 00:00:00+05:30,79.0,79.0,78.4000015258789,78.4000015258789,12000,0.0,0.0,0.0
SRIVASAVI.NS,2023-06-23 00:00:00+05:30,78.0,79.5,76.5,78.75,27000,0.0,0.0,0.0
SRIVASAVI.NS,2023-06-26 00:00:00+05:30,79.25,83.0,77.0,80.5999984741211,120000,0.0,0.0,0.0
SRIVASAVI.NS,2023-06-27 00:00:00+05:30,83.0,85.0,79.5,79.75,36000,0.0,0.0,0.0
SRIVASAVI.NS,2023-06-28 00:00:00+05:30,80.0,82.19999694824219,79.5,79.5,21000,0.0,0.0,0.0
SRIVASAVI.NS,2023-06-30 00:00:00+05:30,82.8499984741211,82.8499984741211,80.0,80.94999694824219,21000,0.0,0.0,0.0
SRIVASAVI.NS,2023-07-03 00:00:00+05:30,82.0,83.94999694824219,81.0,83.5,42000,0.0,0.0,0.0
SRIVASAVI.NS,2023-07-04 00:00:00+05:30,84.80000305175781,84.80000305175781,82.0,84.0,36000,0.0,0.0,0.0
SRIVASAVI.NS,2023-07-05 00:00:00+05:30,85.30000305175781,92.4000015258789,85.30000305175781,92.4000015258789,138000,0.0,0.0,0.0
SRIVASAVI.NS,2023-07-06 00:00:00+05:30,96.94999694824219,101.5999984741211,94.0,101.5999984741211,336000,0.0,0.0,0.0
SRIVASAVI.NS,2023-07-07 00:00:00+05:30,105.19999694824219,106.6500015258789,98.0,105.69999694824219,141000,0.0,0.0,0.0
SRIVASAVI.NS,2023-07-10 00:00:00+05:30,110.80000305175781,110.94999694824219,110.80000305175781,110.94999694824219,30000,0.0,0.0,0.0
SRIVASAVI.NS,2023-07-11 00:00:00+05:30,115.0,115.0,105.4000015258789,105.4000015258789,210000,0.0,0.0,0.0
SRIVASAVI.NS,2023-07-12 00:00:00+05:30,105.4000015258789,110.6500015258789,105.4000015258789,109.44999694824219,102000,0.0,0.0,0.0
SRIVASAVI.NS,2023-07-13 00:00:00+05:30,110.0,112.0,104.0,104.0,108000,0.0,0.0,0.0
SRIVASAVI.NS,2023-07-14 00:00:00+05:30,103.0,104.0,102.0,102.25,24000,0.0,0.0,0.0
SRIVASAVI.NS,2023-07-17 00:00:00+05:30,104.0,106.0,104.0,106.0,18000,0.0,0.0,0.0
SRIVASAVI.NS,2023-07-18 00:00:00+05:30,106.0,109.0,105.0,105.19999694824219,12000,0.0,0.0,0.0
SRIVASAVI.NS,2023-07-19 00:00:00+05:30,104.0,104.0,103.0,103.0,9000,0.0,0.0,0.0
SRIVASAVI.NS,2023-07-20 00:00:00+05:30,105.0,105.0,97.8499984741211,98.94999694824219,33000,0.0,0.0,0.0
SRIVASAVI.NS,2023-07-21 00:00:00+05:30,99.4000015258789,100.94999694824219,98.0,100.0,30000,0.0,0.0,0.0
SRIVASAVI.NS,2023-07-24 00:00:00+05:30,102.0,102.94999694824219,99.0,100.44999694824219,24000,0.0,0.0,0.0
SRIVASAVI.NS,2023-07-25 00:00:00+05:30,98.5,98.5,95.5999984741211,96.94999694824219,33000,0.0,0.0,0.0
SRIVASAVI.NS,2023-07-26 00:00:00+05:30,97.5,98.94999694824219,94.25,95.0999984741211,72000,0.0,0.0,0.0
SRIVASAVI.NS,2023-07-27 00:00:00+05:30,95.0999984741211,95.0999984741211,95.0999984741211,95.0999984741211,3000,0.0,0.0,0.0
SRIVASAVI.NS,2023-07-28 00:00:00+05:30,95.5,95.5,95.19999694824219,95.19999694824219,6000,0.0,0.0,0.0
SRIVASAVI.NS,2023-07-31 00:00:00+05:30,95.19999694824219,97.5,93.30000305175781,97.1500015258789,48000,0.0,0.0,0.0
SRIVASAVI.NS,2023-08-01 00:00:00+05:30,98.5,102.0,98.19999694824219,102.0,36000,0.0,0.0,0.0
SRIVASAVI.NS,2023-08-02 00:00:00+05:30,107.0999984741211,107.0999984741211,107.0,107.0999984741211,54000,0.0,0.0,0.0
SRIVASAVI.NS,2023-08-03 00:00:00+05:30,112.44999694824219,112.44999694824219,112.44999694824219,112.44999694824219,87000,0.0,0.0,0.0
SRIVASAVI.NS,2023-08-04 00:00:00+05:30,118.0,118.05000305175781,114.0999984741211,118.05000305175781,84000,0.0,0.0,0.0
SRIVASAVI.NS,2023-08-07 00:00:00+05:30,129.85000610351562,129.85000610351562,122.6500015258789,129.85000610351562,150000,0.0,0.0,0.0
SRIVASAVI.NS,2023-08-08 00:00:00+05:30,129.85000610351562,132.9499969482422,125.0,128.10000610351562,54000,0.0,0.0,0.0
SRIVASAVI.NS,2023-08-09 00:00:00+05:30,123.0,128.0,123.0,128.0,21000,0.0,0.0,0.0
SRIVASAVI.NS,2023-08-10 00:00:00+05:30,125.0,125.0,118.0,118.0999984741211,27000,0.0,0.0,0.0
SRIVASAVI.NS,2023-08-11 00:00:00+05:30,125.0,125.0,117.0,117.0,15000,0.0,0.0,0.0
SRIVASAVI.NS,2023-08-14 00:00:00+05:30,115.55000305175781,117.0,111.0,117.0,39000,0.0,0.0,0.0
SRIVASAVI.NS,2023-08-16 00:00:00+05:30,122.0,125.0,121.69999694824219,123.6500015258789,51000,0.0,0.0,0.0
SRIVASAVI.NS,2023-08-17 00:00:00+05:30,129.8000030517578,136.0,129.8000030517578,136.0,147000,0.0,0.0,0.0
SRIVASAVI.NS,2023-08-18 00:00:00+05:30,144.89999389648438,147.8000030517578,139.0,140.0,90000,0.0,0.0,0.0
SRIVASAVI.NS,2023-08-21 00:00:00+05:30,151.0,154.0,143.0,154.0,267000,0.0,0.0,0.0
SRIVASAVI.NS,2023-08-22 00:00:00+05:30,160.89999389648438,161.6999969482422,158.0,161.6999969482422,135000,0.0,0.0,0.0
SRIVASAVI.NS,2023-08-23 00:00:00+05:30,165.0,166.4499969482422,153.64999389648438,162.0,144000,0.0,0.0,0.0
SRIVASAVI.NS,2023-08-24 00:00:00+05:30,166.6999969482422,166.6999969482422,153.89999389648438,153.89999389648438,132000,0.0,0.0,0.0
SRIVASAVI.NS,2023-08-25 00:00:00+05:30,146.1999969482422,154.0,146.1999969482422,148.89999389648438,69000,0.0,0.0,0.0
SRIVASAVI.NS,2023-08-28 00:00:00+05:30,148.89999389648438,148.89999389648438,145.10000610351562,148.0,33000,0.0,0.0,0.0
SRIVASAVI.NS,2023-08-29 00:00:00+05:30,151.89999389648438,151.89999389648438,144.25,146.0,12000,0.0,0.0,0.0
SRIVASAVI.NS,2023-08-30 00:00:00+05:30,142.6999969482422,153.3000030517578,140.10000610351562,153.3000030517578,42000,0.0,0.0,0.0
SRIVASAVI.NS,2023-08-31 00:00:00+05:30,154.85000610351562,154.85000610351562,145.64999389648438,145.64999389648438,72000,0.0,0.0,0.0
SRIVASAVI.NS,2023-09-01 00:00:00+05:30,145.0,145.4499969482422,139.39999389648438,145.4499969482422,36000,0.0,0.0,0.0
SRIVASAVI.NS,2023-09-04 00:00:00+05:30,146.5,146.5,146.5,146.5,3000,0.0,0.0,0.0
SRIVASAVI.NS,2023-09-05 00:00:00+05:30,147.9499969482422,148.0,145.0500030517578,145.0500030517578,24000,0.0,0.0,0.0
SRIVASAVI.NS,2023-09-06 00:00:00+05:30,140.10000610351562,145.0,140.10000610351562,141.0500030517578,15000,0.0,0.0,0.0
SRIVASAVI.NS,2023-09-07 00:00:00+05:30,135.3000030517578,135.3000030517578,134.0,134.0,33000,0.0,0.0,0.0
SRIVASAVI.NS,2023-09-08 00:00:00+05:30,128.0500030517578,132.8000030517578,127.30000305175781,127.55000305175781,150000,0.0,0.0,0.0
SRIVASAVI.NS,2023-09-11 00:00:00+05:30,123.80000305175781,124.4000015258789,121.19999694824219,121.19999694824219,159000,0.0,0.0,0.0
SRIVASAVI.NS,2023-09-12 00:00:00+05:30,115.1500015258789,125.0,115.1500015258789,125.0,144000,0.0,0.0,0.0
SRIVASAVI.NS,2023-09-13 00:00:00+05:30,120.5999984741211,127.5,119.0,126.8499984741211,57000,0.0,0.0,0.0
SRIVASAVI.NS,2023-09-14 00:00:00+05:30,129.9499969482422,133.14999389648438,125.0,133.14999389648438,132000,0.0,0.0,0.0
SRIVASAVI.NS,2023-09-15 00:00:00+05:30,138.5,139.8000030517578,135.85000610351562,139.8000030517578,78000,0.0,0.0,0.0
SRIVASAVI.NS,2023-09-18 00:00:00+05:30,146.75,146.75,137.5,138.5,81000,0.0,0.0,0.0
SRIVASAVI.NS,2023-09-20 00:00:00+05:30,143.0,143.0,134.0,134.5,33000,0.0,0.0,0.0
SRIVASAVI.NS,2023-09-21 00:00:00+05:30,131.0,133.0,131.0,131.0500030517578,36000,0.0,0.0,0.0
SRIVASAVI.NS,2023-09-22 00:00:00+05:30,130.5,130.5,124.5,124.5,51000,0.0,0.0,0.0
SRIVASAVI.NS,2023-09-25 00:00:00+05:30,121.0,121.0999984741211,118.30000305175781,119.05000305175781,39000,0.0,0.0,0.0
SRIVASAVI.NS,2023-09-26 00:00:00+05:30,115.1500015258789,118.9000015258789,113.25,115.19999694824219,57000,0.0,0.0,0.0
SRIVASAVI.NS,2023-09-27 00:00:00+05:30,116.5999984741211,116.5999984741211,116.5999984741211,116.5999984741211,3000,0.0,0.0,0.0
SRIVASAVI.NS,2023-09-28 00:00:00+05:30,119.8499984741211,122.4000015258789,119.8499984741211,122.4000015258789,18000,0.0,0.0,0.0
SRIVASAVI.NS,2023-09-29 00:00:00+05:30,125.94999694824219,127.94999694824219,125.0,125.0,24000,0.0,0.0,0.0
SRIVASAVI.NS,2023-10-03 00:00:00+05:30,127.94999694824219,127.94999694824219,123.0,123.0,15000,0.0,0.0,0.0
SRIVASAVI.NS,2023-10-04 00:00:00+05:30,123.0,123.0,123.0,123.0,0,0.0,0.0,0.0
SRIVASAVI.NS,2023-10-05 00:00:00+05:30,120.0999984741211,120.0999984741211,120.0,120.0,12000,0.0,0.0,0.0
SRIVASAVI.NS,2023-10-06 00:00:00+05:30,120.0,121.44999694824219,116.1500015258789,120.0,24000,0.0,0.0,0.0
SRIVASAVI.NS,2023-10-09 00:00:00+05:30,113.5,115.4000015258789,113.25,113.25,9000,0.0,0.0,0.0
SRIVASAVI.NS,2023-10-10 00:00:00+05:30,117.6500015258789,122.44999694824219,117.6500015258789,122.44999694824219,12000,0.0,0.0,0.0
SRIVASAVI.NS,2023-10-11 00:00:00+05:30,126.5,126.5,123.0,123.0,12000,0.0,0.0,0.0
SRIVASAVI.NS,2023-10-12 00:00:00+05:30,120.3499984741211,120.3499984741211,120.0,120.1500015258789,9000,0.0,0.0,0.0
SRIVASAVI.NS,2023-10-13 00:00:00+05:30,121.0,123.0,121.0,123.0,12000,0.0,0.0,0.0
SRIVASAVI.NS,2023-10-16 00:00:00+05:30,126.0,126.0,120.0,122.30000305175781,39000,0.0,0.0,0.0
SRIVASAVI.NS,2023-10-17 00:00:00+05:30,123.0,134.5,123.0,133.4499969482422,93000,0.0,0.0,0.0
SRIVASAVI.NS,2023-10-18 00:00:00+05:30,135.0,135.0,123.0,126.69999694824219,45000,0.0,0.0,0.0
SRIVASAVI.NS,2023-10-19 00:00:00+05:30,119.5999984741211,123.44999694824219,119.5,123.44999694824219,15000,0.0,0.0,0.0
SRIVASAVI.NS,2023-10-20 00:00:00+05:30,124.0,124.0,123.44999694824219,123.44999694824219,6000,0.0,0.0,0.0
SRIVASAVI.NS,2023-10-23 00:00:00+05:30,117.75,118.19999694824219,117.75,118.1500015258789,12000,0.0,0.0,0.0
SRIVASAVI.NS,2023-10-25 00:00:00+05:30,118.1500015258789,118.1500015258789,118.1500015258789,118.1500015258789,0,0.0,0.0,0.0
SRIVASAVI.NS,2023-10-26 00:00:00+05:30,118.0,118.0,118.0,118.0,6000,0.0,0.0,0.0
SRIVASAVI.NS,2023-10-27 00:00:00+05:30,118.0,118.0,118.0,118.0,3000,0.0,0.0,0.0
SRIVASAVI.NS,2023-10-30 00:00:00+05:30,116.5,129.0,114.5,128.10000610351562,55000,0.0,0.0,0.0
SRIVASAVI.NS,2023-10-31 00:00:00+05:30,131.0,137.0,125.0,127.0,41000,0.0,0.0,0.0
SRIVASAVI.NS,2023-11-01 00:00:00+05:30,128.8000030517578,128.8000030517578,121.0999984741211,126.94999694824219,7000,0.0,0.0,0.0
SRIVASAVI.NS,2023-11-02 00:00:00+05:30,122.5,126.0,121.0999984741211,121.75,6000,0.0,0.0,0.0
SRIVASAVI.NS,2023-11-03 00:00:00+05:30,126.5,127.0,120.0,120.55000305175781,11000,0.0,0.0,0.0
SRIVASAVI.NS,2023-11-06 00:00:00+05:30,120.6500015258789,124.0,120.0,120.3499984741211,18000,0.0,0.0,0.0
SRIVASAVI.NS,2023-11-07 00:00:00+05:30,124.0,124.0,123.0,123.0,2000,0.0,0.0,0.0
SRIVASAVI.NS,2023-11-08 00:00:00+05:30,123.69999694824219,123.9000015258789,123.0,123.0,3000,0.0,0.0,0.0
SRIVASAVI.NS,2023-11-09 00:00:00+05:30,121.0,121.0,119.19999694824219,119.19999694824219,5000,0.0,0.0,0.0
SRIVASAVI.NS,2023-11-10 00:00:00+05:30,123.9000015258789,123.9000015258789,120.0,123.0,10000,0.0,0.0,0.0
SRIVASAVI.NS,2023-11-13 00:00:00+05:30,134.0,134.89999389648438,133.0,133.0,23000,0.0,0.0,0.0
SRIVASAVI.NS,2023-11-15 00:00:00+05:30,143.75,143.75,139.8000030517578,140.5,67000,0.0,0.0,0.0
SRIVASAVI.NS,2023-11-16 00:00:00+05:30,140.85000610351562,141.5,135.25,136.60000610351562,35000,0.0,0.0,0.0
SRIVASAVI.NS,2023-11-17 00:00:00+05:30,136.0,136.0,126.5999984741211,126.94999694824219,31000,0.0,0.0,0.0
SRIVASAVI.NS,2023-11-20 00:00:00+05:30,125.0,134.9499969482422,125.0,130.14999389648438,25000,0.0,0.0,0.0
SRIVASAVI.NS,2023-11-21 00:00:00+05:30,129.0,131.0,128.0,130.5,16000,0.0,0.0,0.0
SRIVASAVI.NS,2023-11-22 00:00:00+05:30,132.89999389648438,133.0,125.0,129.8000030517578,30000,0.0,0.0,0.0
SRIVASAVI.NS,2023-11-23 00:00:00+05:30,124.5,142.75,124.5,142.6999969482422,186000,0.0,0.0,0.0
SRIVASAVI.NS,2023-11-24 00:00:00+05:30,149.6999969482422,154.6999969482422,139.5,143.35000610351562,49000,0.0,0.0,0.0
SRIVASAVI.NS,2023-11-28 00:00:00+05:30,143.35000610351562,143.35000610351562,131.0,135.0,14000,0.0,0.0,0.0
SRIVASAVI.NS,2023-11-29 00:00:00+05:30,147.5,148.0,135.5,135.5,20000,0.0,0.0,0.0
SRIVASAVI.NS,2023-11-30 00:00:00+05:30,135.5,139.39999389648438,132.14999389648438,135.3000030517578,13000,0.0,0.0,0.0
SRIVASAVI.NS,2023-12-01 00:00:00+05:30,134.5,135.0,131.10000610351562,132.25,12000,0.0,0.0,0.0
SRIVASAVI.NS,2023-12-04 00:00:00+05:30,132.3000030517578,134.5,129.10000610351562,132.8000030517578,23000,0.0,0.0,0.0
SRIVASAVI.NS,2023-12-05 00:00:00+05:30,131.0,141.6999969482422,130.35000610351562,138.60000610351562,52000,0.0,0.0,0.0
SRIVASAVI.NS,2023-12-06 00:00:00+05:30,135.0,143.0,125.5,138.0,27000,0.0,0.0,0.0
SRIVASAVI.NS,2023-12-07 00:00:00+05:30,139.0,165.60000610351562,139.0,165.60000610351562,213000,0.0,0.0,0.0
SRIVASAVI.NS,2023-12-08 00:00:00+05:30,174.9499969482422,181.0,162.0,167.89999389648438,156000,0.0,0.0,0.0
SRIVASAVI.NS,2023-12-11 00:00:00+05:30,166.0,169.0,158.1999969482422,162.25,30000,0.0,0.0,0.0
SRIVASAVI.NS,2023-12-12 00:00:00+05:30,157.0,164.6999969482422,155.0,158.10000610351562,41000,0.0,0.0,0.0
SRIVASAVI.NS,2023-12-13 00:00:00+05:30,158.0,163.60000610351562,155.0,157.10000610351562,31000,0.0,0.0,0.0
SRIVASAVI.NS,2023-12-14 00:00:00+05:30,155.6999969482422,157.6999969482422,148.0,149.0,33000,0.0,0.0,0.0
SRIVASAVI.NS,2023-12-15 00:00:00+05:30,160.0,160.0,152.10000610351562,153.0,26000,0.0,0.0,0.0
SRIVASAVI.NS,2023-12-18 00:00:00+05:30,178.0,178.0,151.6999969482422,155.75,31000,0.0,0.0,0.0
SRIVASAVI.NS,2023-12-19 00:00:00+05:30,160.0,164.60000610351562,151.10000610351562,151.5,26000,0.0,0.0,0.0
SRIVASAVI.NS,2023-12-20 00:00:00+05:30,151.0,151.5,139.0,139.5,20000,0.0,0.0,0.0
SRIVASAVI.NS,2023-12-21 00:00:00+05:30,144.0,149.8000030517578,143.0,145.5,14000,0.0,0.0,0.0
SRIVASAVI.NS,2023-12-22 00:00:00+05:30,146.25,147.0,142.5,143.1999969482422,12000,0.0,0.0,0.0
SRIVASAVI.NS,2023-12-26 00:00:00+05:30,148.0,148.0,140.0,142.75,8000,0.0,0.0,0.0
SRIVASAVI.NS,2023-12-27 00:00:00+05:30,146.9499969482422,146.9499969482422,140.0,140.8000030517578,15000,0.0,0.0,0.0
SRIVASAVI.NS,2023-12-28 00:00:00+05:30,140.89999389648438,143.0,140.0,140.5500030517578,7000,0.0,0.0,0.0
SRIVASAVI.NS,2023-12-29 00:00:00+05:30,139.89999389648438,140.0,138.5,138.85000610351562,19000,0.0,0.0,0.0
SRIVASAVI.NS,2024-01-01 00:00:00+05:30,135.39999389648438,142.0,135.39999389648438,139.0,10000,0.0,0.0,0.0
SRIVASAVI.NS,2024-01-02 00:00:00+05:30,140.0,142.0,138.0,139.35000610351562,27000,0.0,0.0,0.0
SRIVASAVI.NS,2024-01-03 00:00:00+05:30,139.9499969482422,139.9499969482422,137.64999389648438,137.64999389648438,11000,0.0,0.0,0.0
